TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_NAME;COLLATION_NAME;COLUMN_TYPE;COLUMN_KEY;EXTRA;PRIVILEGES;COLUMN_COMMENT;GENERATION_EXPRESSION;SRS_ID
def;performance_schema;events_stages_history_long;NESTING_EVENT_TYPE;12;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;WORK_COMPLETED;9;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_history_long;WORK_ESTIMATED;10;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_thread_by_event_name;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;AVG_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;COUNT_STAR;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;EVENT_NAME;3;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;HOST;2;NULL;YES;char;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;char(255);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;MAX_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;MIN_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;SUM_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_account_by_event_name;USER;1;NULL;YES;char;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_bin;char(32);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_user_by_event_name;USER;1;NULL;YES;char;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_bin;char(32);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;HOST;1;NULL;YES;char;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;char(255);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_by_host_by_event_name;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_global_by_event_name;AVG_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_global_by_event_name;COUNT_STAR;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_global_by_event_name;EVENT_NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_global_by_event_name;MAX_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_global_by_event_name;MIN_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_stages_summary_global_by_event_name;SUM_TIMER_WAIT;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;CREATED_TMP_DISK_TABLES;26;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;CREATED_TMP_TABLES;27;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;CURRENT_SCHEMA;13;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;DIGEST;11;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;DIGEST_TEXT;12;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;ERRORS;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;LOCK_TIME;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;MESSAGE_TEXT;20;NULL;YES;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;MYSQL_ERRNO;18;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;int;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;NESTING_EVENT_ID;39;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;NESTING_EVENT_LEVEL;41;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;int;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;NESTING_EVENT_TYPE;40;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;NO_GOOD_INDEX_USED;38;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;NO_INDEX_USED;37;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;OBJECT_INSTANCE_BEGIN;17;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;OBJECT_NAME;16;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;OBJECT_SCHEMA;15;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;OBJECT_TYPE;14;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;RETURNED_SQLSTATE;19;NULL;YES;varchar;5;20;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(5);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;ROWS_AFFECTED;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;ROWS_EXAMINED;25;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;ROWS_SENT;24;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SELECT_FULL_JOIN;28;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SELECT_FULL_RANGE_JOIN;29;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SELECT_RANGE;30;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SELECT_RANGE_CHECK;31;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SELECT_SCAN;32;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SORT_MERGE_PASSES;33;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SORT_RANGE;34;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SORT_ROWS;35;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SORT_SCAN;36;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;SQL_TEXT;10;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;STATEMENT_ID;42;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_current;WARNINGS;22;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;CREATED_TMP_DISK_TABLES;26;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;CREATED_TMP_TABLES;27;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;CURRENT_SCHEMA;13;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;DIGEST;11;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;DIGEST_TEXT;12;NULL;YES;longtext;4294967295;4294967295;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;longtext;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;ERRORS;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;LOCK_TIME;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;MESSAGE_TEXT;20;NULL;YES;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;MYSQL_ERRNO;18;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;int;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;NESTING_EVENT_ID;39;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;NESTING_EVENT_LEVEL;41;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;int;;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;NESTING_EVENT_TYPE;40;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;NO_GOOD_INDEX_USED;38;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;NO_INDEX_USED;37;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;OBJECT_INSTANCE_BEGIN;17;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;OBJECT_NAME;16;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;OBJECT_SCHEMA;15;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;OBJECT_TYPE;14;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;RETURNED_SQLSTATE;19;NULL;YES;varchar;5;20;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(5);;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;ROWS_AFFECTED;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;ROWS_EXAMINED;25;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;ROWS_SENT;24;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SELECT_FULL_JOIN;28;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SELECT_FULL_RANGE_JOIN;29;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SELECT_RANGE;30;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SELECT_RANGE_CHECK;31;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SELECT_SCAN;32;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SORT_MERGE_PASSES;33;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SORT_RANGE;34;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_statements_history;SORT_ROWS;35;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
